cuerpo,detalle,fecha,id,id_comision,id_legislatura,id_proyecto,tipo
CSS,"Se ordena distribuido. GANADERÍA, AGRICULTURA Y PESCA Dist.1967/0 Versión taquigráfica de la sesión del día 5 de julio de 2018. Concurren: Por el Ministerio de Ganadería, Agricultura y Pesca, el señor Ministro ingeniero agrónomo Enzo Benech; el señor Subsecretario doctor Alberto Castelar; el señor Director General de Recursos Naturales ingeniero agrónomo Fernando García Préchac; el señor Director General de Servicios Agrícolas ingeniero agrónomo Federico Montes; la señora Directora General de la Granja ingeniera agrónoma Zulma Gabard; el señor Director de la Oficina de Programación y Políticas Agropecuarias ingeniero agrónomo Adrián Tambler y el señor Director de la Unidad de Sostenibilidad y Cambio Climático ingeniero agrónomo Walter Oyhantcabal",2018-07-05,151,336.0,6,131029,
CSS,"Tratamiento en comisión. GANADERÍA, AGRICULTURA Y PESCA Nro. de Acta: 63.  Versión Taquigráfica: 2084 Concurren: por la Red de Agroecología la señora Raquel Malán y los señores Gabriel Bentancur y Gabriel Picos; por la Red de Semillas Nativas y Criollas la señora Karin Nansen y los señores Mauricio Vives y Pablo Galeano y por la Sociedad Científica Latinoamericana de Agroecología la señora Beatriz Bellenda y el señor Alberto Gómez. Por la Facultad de Agronomía la ingeniera agrónoma Inés Gazzano del Departamento de Sistemas Ambientales y los ingenieros agrónomos José Pedro Zamalvide del Departamento de Suelos y Aguas y Pedro Mondino del Departamento de Protección Vegetal.",2018-08-16,152,336.0,6,131029,COMISION_TRATAMIENTO
CSS,"Se ordena distribuido. GANADERÍA, AGRICULTURA Y PESCA Dist.2084/0 Versión taquigráfica de la sesión del día 16 de agosto de 2018. Concurren: Por la Red de Agroecología: la señora Raquel Malán y los señores Gabriel Bentancur y Gabriel Picos
Por la Red de Semillas Nativas y Criollas: la señora Karin Nansen y los señores Mauricio Vives y Pablo Galeano
Por la Sociedad Científica Latinoamericana de Agroecología: la señora Beatriz Bellenda y el señor Alberto Gómez
Por la Facultad de Agronomía: la ingeniera agrónoma Inés Gazzano del Departamento de Sistemas Ambientales y los ingenieros agrónomos José Pedro Zamalvide del Departamento de Suelos y Aguas y Pedro Mondino del Departamento de Protección Vegetal",2018-08-16,153,336.0,6,131029,
CSS,"Tratamiento en comisión. GANADERÍA, AGRICULTURA Y PESCA Nro. de Acta: 65.  Versión Taquigráfica: 2075",2018-10-04,154,336.0,6,131029,COMISION_TRATAMIENTO
CSS,"Se ordena distribuido. GANADERÍA, AGRICULTURA Y PESCA Dist.2075/0 Versión taquigráfica de la sesión del día 4 de octubre de 2018.-",2018-10-04,155,336.0,6,131029,
CSS,"Tratamiento en comisión. GANADERÍA, AGRICULTURA Y PESCA Nro. de Acta: 66.  Versión Taquigráfica: 2150 Concurren especialmente invitados: por la Asociación Rural del Uruguay los ingenieros agrónomos Diego Payssé y Gonzalo Arroyo; por las Cooperativas Agrarias Federadas la señora Stefanía Silveyra y los señores Mario Fernández y Luis Frachia y por la Comisión Nacional de Fomento Rural los señores Fernando López y Antonio González.",2018-10-11,156,336.0,6,131029,COMISION_TRATAMIENTO
CSS,"Se ordena distribuido. GANADERÍA, AGRICULTURA Y PESCA Dist.2150/0 Versión taquigráfica de la sesión del día 11 de octubre de 2018. Concurren: Por la Asociación Rural del Uruguay los ingenieros agrónomos Diego Payssé y Gonzalo Arroyo; por las Cooperativas Agrarias Federadas la señora Stefanía Silveyra y los señores Mario Fernández y Luis Frachia y por la Comisión Nacional de Fomento Rural los señores Fernando López y Antonio González.-",2018-10-11,157,336.0,6,131029,
CSS,"Tratamiento en comisión. GANADERÍA, AGRICULTURA Y PESCA Nro. de Acta: 67.  Versión Taquigráfica: 2161",2018-10-18,158,336.0,6,131029,COMISION_TRATAMIENTO
CSS,"Se ordena distribuido. GANADERÍA, AGRICULTURA Y PESCA Dist.2161/0 Versión taquigráfica de la sesión del día 18 de octubre de 2018.-",2018-10-18,159,336.0,6,131029,
CSS,"Comisión aprueba texto sustitutivo. GANADERÍA, AGRICULTURA Y PESCA Nro. de Acta: 68.  Versión Taquigráfica: 2186 Informantes: -Informe verbal.. Informante: De León, Leonardo Artículo 1º.- Se vota con modificaciones. 6 en 6. Afirmativa. UNANIMIDAD.	
Artículo 2º.- Se vota con modificaciones. 6 en 6. Afirmativa. UNANIMIDAD.	
Artículo 2º.- Se vota con modificaciones. 6 en 8. Afirmativa.	
Artículo 4º.- Se vota con modificaciones. 8 en 8. Afirmativa. UNANIMIDAD.	
Artículo 5º.- Se vota con modificaciones.	
- Inciso primero.- 6 en 8. Afirmativa.	
- Inciso segundo.	
Literal A).excepto “quien la presidirá”. 5 en 8. Afirmativa.	
Con la frase “quien la presidirá”. 6 en 8. Afirmativa.	
Literal B). 8 en 8. Afirmativa. UNANIMIDAD.	
Literal C). 6 en 8. Afirmativa.	
Literal D). 6 en 8. Afirmativa.	
Literal E). 6 en 8. Afirmativa.	
Literal F). 6 en 8. Afirmativa.	
Literal G). Aditivo. 8 en 8. Afirmativa. UNANIMIDAD.	
- Inciso tercero. 6 en 8. Afirmativa.	
- Inciso cuarto. 6 en 8. Afirmativa.	
Artículo 6º.- Se vota con modificaciones. 6 en 8. Afirmativa.	
Artículo 7º.- Se vota con modificaciones. 6 en 8. Afirmativa.	
Artículo 8º.- Se vota con modificaciones. 6 en 8. Afirmativa.	
Artículo 9º. Se vota con modificaciones.	
- Literal A) 8 en 8. Afirmativa. UNANIMIDAD.	
- Literales B) a J) 6 en 8. Afirmativa.	
- Literal K). Aditivo. 6 en 8. Afirmativa.	
Artículo 10.- Se vota con modificaciones. 6 en 8. Afirmativa.",2018-11-01,160,336.0,6,131029,COMISION_APRUEBA
CSS,Se eleva a Secretaría,2018-11-01,161,,6,131029,
CSS,"Se distribuye repartido. Rep.757/0   PDF    PLAN NACIONAL PARA EL FOMENTO DE LA PRODUCCIÓN CON BASES AGROECOLÓGICAS - Se declara de interés general y se crea una Comisión Honoraria Nacional
Rep.757/1   PDF    PLAN NACIONAL PARA EL FOMENTO DE LA PRODUCCIÓN CON BASES AGROECOLÓGICAS - Se declara de interés general y se crea una Comisión Honoraria Nacional",2018-11-01,162,,6,131029,
CSS,"Se ordena distribuido. GANADERÍA, AGRICULTURA Y PESCA Dist.2186/0 Versión taquigráfica de la sesión del día 1º de noviembre de 2018.",2018-11-01,163,336.0,6,131029,
CSS,"Se da cuenta en sala informe de comisión. Tomo:589 Página:24 Diario:40          GANADERÍA, AGRICULTURA Y PESCA",2018-11-06,164,336.0,6,131029,COMISION_INFORMA
CSS,"Discusión general. Tomo:589 Página:78 Diario:40          Se vota afirmativamente. (27 en 27, UNANIMIDAD).- Intervenciones: Aviaga Martínez, María Carol  Pag. ini:87 Pag. fin:89
Aviaga Martínez, María Carol  Pag. ini:99 Pag. fin:99
Berterreche, Andrés  Pag. ini:99 Pag. fin:100
Bordaberry Herrán, Juan Pedro  Pag. ini:95 Pag. fin:97
De León, Leonardo  Pag. ini:78 Pag. fin:85
De León, Leonardo  Pag. ini:100 Pag. fin:101
Garin De Nardo, Daniel  Pag. ini:97 Pag. fin:99
Garin De Nardo, Daniel  Pag. ini:100 Pag. fin:100
Lafluf, Omar  Pag. ini:85 Pag. fin:87
Lafluf, Omar  Pag. ini:95 Pag. fin:95
Moreira, Constanza  Pag. ini:90 Pag. fin:95
Pintado, Enrique  Pag. ini:86 Pag. fin:87",2018-11-06,165,11524.0,6,131029,CAMARA_DISCUSION
CSS,"Discusión particular. Tomo:589 Página:101 Diario:40          Artículos 1° a 10.- Se votan afirmativamente. (27 en 27, UNANIMIDAD).-",2018-11-06,166,,6,131029,CAMARA_DISCUSION
CSS,C.SS. sanciona. Tomo:589 Página:101 Diario:40,2018-11-06,167,,6,131029,CAMARA_APRUEBA
CRR,Entrada a Cámara de Representantes.,2018-11-07,168,,6,131029,CAMARA_ENTRADA
CRR,"Se da cuenta al Cuerpo y pasa a comisión. Tomo:0 Página:4 Diario:4203          GANADERIA, AGRICULTURA Y PESCA",2018-11-07,169,212.0,6,131029,PASA_COMISION
CRR,Se distribuye repartido. Rep.1063/0   PDF    PLAN NACIONAL PARA EL FOMENTO DE LA PRODUCCIÓN CON BASES AGROECOLÓGICAS. Se declara de interés general y se crea una Comisión Honoraria Nacional.,2018-11-07,170,,6,131029,
CRR,"Div.Comisiones envía a la Comisión. GANADERIA, AGRICULTURA Y PESCA",2018-11-07,171,212.0,6,131029,COMISION_ENTRADA
CRR,"Se da cuenta en comisión. GANADERIA, AGRICULTURA Y PESCA Nro. de Acta: 96.  Versión Taquigráfica: 1942",2018-11-13,172,212.0,6,131029,COMISION_ENTRADA
CRR,"Tratamiento en comisión. GANADERIA, AGRICULTURA Y PESCA Nro. de Acta: 96.  Versión Taquigráfica: 1942 El señor Representante Nelson Larzábal se manifiesta sobre este proyecto de ley. Se acuerda solicitar las versiones taquigráficas de su tratamiento en la Comisión de Ganadería, Agricultura y Pesca de la C.SS., para su estudio.",2018-11-13,173,212.0,6,131029,COMISION_TRATAMIENTO
CRR,"Tratamiento en comisión. GANADERIA, AGRICULTURA Y PESCA Nro. de Acta: 98.  Versión Taquigráfica: 1987 Se recibe a integrantes de la Asociación de Fruticultores de Producción Integrada (AFRUPI), señores Erick Rolando (Presidente), Fernando Rabellino (Miembro de Comisión), Julio Emmenegger (Miembro de Comisión) e ingeniera agrónoma Natalia Zarate, quienes dan su opinión sobre el mismo.",2018-12-05,174,212.0,6,131029,COMISION_TRATAMIENTO
CRR,"Comisión aprueba texto originario. GANADERIA, AGRICULTURA Y PESCA Nro. de Acta: 98.  Versión Taquigráfica: 1987 Informantes: -Informe escrito.. Informante: Larzábal, Nelson En votación general. Se vota: 5 votos. Afirmativa. Unanimidad.
Se pasa a votación en particular. Se mociona para que se vote en bloque, menos el artículo 5°. Se vota: 5 votos. Afirmativa. Unanimidad.
Se vota el articulado, menos el 5°: 5 votos. Afirmativa. Unanimidad.
Se vota el artículo 5°: 3 votos en 5. Afirmativa.
El señor Representante Alejo Umpiérrez mociona para que el Miembro Informante sea el señor Representante Nelson Larzábal. Se vota: 4 votos en 5. Afirmativa.",2018-12-05,175,212.0,6,131029,COMISION_APRUEBA
CRR,Div.Comisiones eleva.,2018-12-06,176,,6,131029,
CRR,Se distribuye repartido. Rep.1063/1   PDF    PLAN NACIONAL PARA EL FOMENTO DE LA PRODUCCIÓN CON BASES AGROECOLÓGICAS. Se declara de interés general y se crea una Comisión Honoraria Nacional.,2018-12-06,177,,6,131029,
CRR,"Se da cuenta en sala informe de comisión. Tomo:0 Página:6 Diario:4210          GANADERIA, AGRICULTURA Y PESCA",2018-12-11,178,212.0,6,131029,COMISION_INFORMA
CRR,"Discusión general. Tomo:0 Página:35 Diario:4210          Intervenciones: Canclini Otton, Gloria Cristina  Pag. ini:42 Pag. fin:43
Cossia, Gastón  Pag. ini:41 Pag. fin:42
Gelman, Macarena  Pag. ini:43 Pag. fin:44
González, Pablo  Pag. ini:40 Pag. fin:41
Lafluf, Omar  Pag. ini:37 Pag. fin:38
Larzábal, Nelson  Pag. ini:35 Pag. fin:37
Posada, Iván  Pag. ini:44 Pag. fin:44
Roselli, Edmundo  Pag. ini:39 Pag. fin:40
Umpiérrez, Javier  Pag. ini:38 Pag. fin:39",2018-12-11,179,11782.0,6,131029,CAMARA_DISCUSION
CRR,"Discusión particular. Tomo:0 Página:45 Diario:4210          Intervenciones: Cossia, Gastón  Pag. ini:45 Pag. fin:45
Larzábal, Nelson  Pag. ini:45 Pag. fin:45
Pereyra, Susana  Pag. ini:45 Pag. fin:45
Roselli, Edmundo  Pag. ini:45 Pag. fin:45",2018-12-11,180,11744.0,6,131029,CAMARA_DISCUSION
CRR,C.RR. sanciona. Tomo:0 Página:46 Diario:4210,2018-12-11,181,,6,131029,CAMARA_APRUEBA
CRR,Poder Ejecutivo promulga.  Ley Nro:  19717,2018-12-21,182,,6,131029,PROMULGA_PE
CRR,Recepción por parte de Archivo.  Folios 15,2019-03-12,183,,6,131029,PASE_ARCHIVO
CSS,(Auto insertado) Entrada a CSS,2016-08-03,184,,6,131029,CAMARA_ENTRADA
CRR,(Auto insertado) Entrada a CRR,2018-11-07,185,,6,131029,CAMARA_ENTRADA
CSS,Entrada a Cámara de Senadores.,2015-11-10,186,,6,127268,CAMARA_ENTRADA
CSS,Se da cuenta al Cuerpo y pasa a comisión. Tomo:544 Página:241 Diario:45          CONSTITUCIÓN Y LEGISLACIÓN,2015-11-10,187,311.0,6,127268,PASA_COMISION
CSS,Texto proyecto inicial. Tomo:544 Página:242 Diario:45,2015-11-10,188,,6,127268,
CSS,"Se ordena distribuido. CONSTITUCIÓN Y LEGISLACIÓN Proyecto de ley con exposición de motivos presentado por las señoras Senadoras Patricia Ayala, Zulimar Ferreira, Constanza Moreira, Daniela Payssé, Daisy Tourné y Mónica Xavier y los señores Senadores Ernesto Agazzi, Andrés Berterreche, Marcos Carámbula, Leonardo de León, Rubén Martínez Huelmo, Lauro Meléndez, Rafael Michelini, Gonzalo Mujica, Marcos Otheguy y Enrique Pintado. Disposiciones citadas.
 Dist.478/0 Proyecto de ley con exposición de motivos presentado por las señoras Senadoras Patricia Ayala, Zulimar Ferreira, Constanza Moreira, Daniela Payssé, Daisy Tourné y Mónica Xavier y los señores Senadores Ernesto Agazzi, Andrés Berterreche, Marcos Carámbula, Leonardo de León, Rubén Martínez Huelmo, Lauro Meléndez, Rafael Michelini, Gonzalo Mujica, Marcos Otheguy y Enrique Pintado. Disposiciones citadas.",2015-11-11,189,311.0,6,127268,
CSS,"Se ordena distribuido. CONSTITUCIÓN Y LEGISLACIÓN COMPARATIVO entre la Ley N° 18.446, de 24 de diciembre de 2008 y el proyecto de ley presentado por los señores Senadores de la Bancada del Frente Amplio. Dist.478/1 COMPARATIVO entre la Ley N° 18.446, de 24 de diciembre de 2008 y el proyecto de ley presentado por los señores Senadores de la Bancada del Frente Amplio.",2015-11-11,190,311.0,6,127268,
CSS,Se da cuenta en comisión. CONSTITUCIÓN Y LEGISLACIÓN Nro. de Acta: 19.  Versión Taquigráfica: 507,2015-12-08,191,311.0,6,127268,COMISION_ENTRADA
CSS,Por resolución del Cuerpo continúa en Comisión. Tomo:563 Página:155 Diario:4          CONSTITUCIÓN Y LEGISLACIÓN Se vota afirmativamente (18 en 20).-,2017-03-15,192,311.0,6,127268,
CSS,Comisión anexa a carpeta CSS - 933/2017 CONSTITUCIÓN Y LEGISLACIÓN Nro. de Acta: 95.  Versión Taquigráfica: 1825 Dist.1686/0 Versión Taquigráfica de la sesión del día 19 de diciembre de 2017.-,2018-04-17,193,311.0,6,127268,
CSS,(Auto insertado) Entrada a CSS,2015-11-10,194,,6,127268,CAMARA_ENTRADA
CSS,Entrada a Cámara de Senadores.,2016-03-02,195,,6,128446,CAMARA_ENTRADA
CSS,Se da cuenta al Cuerpo y pasa a comisión. Tomo:549 Página:19 Diario:1          CONSTITUCIÓN Y LEGISLACIÓN,2016-03-02,196,311.0,6,128446,PASA_COMISION
CSS,"Se ordena distribuido. CONSTITUCIÓN Y LEGISLACIÓN Proyecto de ley con exposición de motivos presentado por las señoras Senadoras Patricia Ayala, Constanza Moreira, Ivonne Passada, Daniela Payssé, Lucía Topolansky y Daisy Tourné y los señores Senadores Ernesto Agazzi, Rubén Martínez Huelmo, Marcos Otheguy, Rafael Michelini y Enrique Pintado. Disposición citada.-
 Dist.560/0 Proyecto de ley con exposición de motivos presentado por las señoras Senadoras Patricia Ayala, Constanza Moreira, Ivonne Passada, Daniela Payssé, Lucía Topolansky y Daisy Tourné y los señores Senadores Ernesto Agazzi, Rubén Martínez Huelmo, Marcos Otheguy, Rafael Michelini y Enrique Pintado. Disposición citada.-",2016-03-02,197,311.0,6,128446,
CSS,Se da cuenta en comisión. CONSTITUCIÓN Y LEGISLACIÓN Nro. de Acta: 20.  Versión Taquigráfica: 581,2016-03-08,198,311.0,6,128446,COMISION_ENTRADA
CSS,Tratamiento en comisión. CONSTITUCIÓN Y LEGISLACIÓN Nro. de Acta: 20.  Versión Taquigráfica: 581 Se resuelve incluirlo como primer punto del orden del día de la próxima sesión y remitir nota al Congreso de Intendentes para recabar su opinión acerca del proyecto de ley a estudio.,2016-03-08,199,311.0,6,128446,COMISION_TRATAMIENTO
CSS,Se ordena distribuido. CONSTITUCIÓN Y LEGISLACIÓN Versión taquigráfica de la sesión del día 8 de marzo de 2016.- Dist.581/0 Versión taquigráfica de la sesión del día 8 de marzo de 2016.-,2016-03-08,200,311.0,6,128446,
CSS,"Comisión aprueba texto sustitutivo. CONSTITUCIÓN Y LEGISLACIÓN Nro. de Acta: 21.  Versión Taquigráfica: 597 Informantes: -Informe verbal.. Informante: Ayala, Patricia Artículo 1º.- Con modificaciones. Se vota 8 en 8. Afirmativa. UNANIMIDAD.
Artículo 2º.- Con modificaciones. Se vota 8 en 8. Afirmativa. UNANIMIDAD.
Artículo 3º.- Con modificaciones. Se vota 8 en 8. Afirmativa. UNANIMIDAD.
Artículo 4º.- Aditivo. Se vota 8 en 8. Afirmativa. UNANIMIDAD.",2016-03-15,201,311.0,6,128446,COMISION_APRUEBA
CSS,"Se ordena distribuido. CONSTITUCIÓN Y LEGISLACIÓN Versión taquigráfica de la sesión del día 15 de marzo de 2016.-
Concurren: Doctor Eugenio Xavier de Mello, Presidente; doctor Alejandro Pinto, Tesorero, doctor Germán Aller, Presidente de la Comisión de Derecho Penal y doctores Gabriel Valentín y Santiago Garderes, docentes de Derecho Procesal.- Dist.597/0 Versión taquigráfica de la sesión del día 15 de marzo de 2016.-
Concurren: Doctor Eugenio Xavier de Mello, Presidente; doctor Alejandro Pinto, Tesorero, doctor Germán Aller, Presidente de la Comisión de Derecho Penal y doctores Gabriel Valentín y Santiago Garderes, docentes de Derecho Procesal.-",2016-03-15,202,311.0,6,128446,
CSS,Dirección General recibe de la Comisión CONSTITUCIÓN Y LEGISLACIÓN,2016-03-15,203,311.0,6,128446,
CSS,Se eleva a Secretaría,2016-03-15,204,,6,128446,
CSS,Se distribuye repartido. Rep.219/0   PDF    CONTROL DEL MOSQUITO AEDES AEGYPTI. AUTORIZACIÓN PARA EL INGRESO A PREDIOS BALDÍOS O FINCAS ABANDONADAS.,2016-03-15,205,,6,128446,
CSS,Se da cuenta en sala informe de comisión. CONSTITUCIÓN Y LEGISLACIÓN,2016-03-16,206,311.0,6,128446,COMISION_INFORMA
CSS,C.SS. sanciona. Tomo:549 Página:0 Diario:5,2016-03-16,207,,6,128446,CAMARA_APRUEBA
CRR,Entrada a Cámara de Representantes.,2016-03-16,208,,6,128446,CAMARA_ENTRADA
CRR,Se da cuenta al Cuerpo y pasa a comisión. Tomo:0 Página:55 Diario:4018          SALUD PÚBLICA Y ASISTENCIA SOCIAL,2016-03-16,209,218.0,6,128446,PASA_COMISION
CRR,"Moción de urgencia. Tomo:0 Página:57 Diario:4018          Votación: Afirmativo ( 78 en 80)  : Pasquet Iribarne, Ope; Gandini Astesiano, Jorge Osvaldo; Posada Pagliotti, Iván Adán; Rubio Vico, Eduardo José; Minetti Fernández, Orquídea Carlota; Niffouri Blanco, Amín; Verri Piriz, Walter Robinson",2016-03-16,210,,6,128446,CAMARA_URGENCIA
CRR,Antecedentes. Tomo:0 Página:58 Diario:4018,2016-03-16,211,,6,128446,
CRR,"Discusión general. Tomo:0 Página:58 Diario:4018          Intervenciones: Abdala, Pablo  Pag. ini:58 Pag. fin:61
Andrade, Oscar  Pag. ini:66 Pag. fin:67
Arrieta, Elisabeth  Pag. ini:62 Pag. fin:63
Arrieta, Elisabeth  Pag. ini:75 Pag. fin:76
Asti, Alfredo  Pag. ini:62 Pag. fin:62
Asti, Alfredo  Pag. ini:65 Pag. fin:65
Bianchi, Graciela  Pag. ini:63 Pag. fin:65
Bianchi, Graciela  Pag. ini:68 Pag. fin:68
Chiazzaro, Roberto  Pag. ini:66 Pag. fin:66
De los Santos, Oscar  Pag. ini:72 Pag. fin:74
Durand, Diego  Pag. ini:75 Pag. fin:75
González, Pablo  Pag. ini:65 Pag. fin:66
Mujica, Gonzalo  Pag. ini:68 Pag. fin:69
Pasquet Iribarne, Ope  Pag. ini:61 Pag. fin:62
Posada, Iván  Pag. ini:70 Pag. fin:71
Pozzi, Jorge  Pag. ini:74 Pag. fin:75
Ríos, Silvio  Pag. ini:71 Pag. fin:72
Umpiérrez, Alejo  Pag. ini:69 Pag. fin:70",2016-03-16,212,3062.0,6,128446,CAMARA_DISCUSION
CRR,"Discusión particular. Tomo:0 Página:76 Diario:4018          Intervenciones: Abdala, Pablo  Pag. ini:77 Pag. fin:78
Pasquet Iribarne, Ope  Pag. ini:77 Pag. fin:77
Viera Duarte, Tabaré  Pag. ini:79 Pag. fin:79",2016-03-16,213,3062.0,6,128446,CAMARA_DISCUSION
CRR,C.RR. sanciona. Tomo:0 Página:79 Diario:4018,2016-03-16,214,,6,128446,CAMARA_APRUEBA
CRR,"Fundamento de voto. Tomo:0 Página:79 Diario:4018          Intervenciones: Arrieta, Elisabeth  Pag. ini:79 Pag. fin:79
Pasquet Iribarne, Ope  Pag. ini:78 Pag. fin:79
Viera Duarte, Tabaré  Pag. ini:79 Pag. fin:79",2016-03-16,215,11810.0,6,128446,
CRR,Texto aprobado. Tomo:0 Página:80 Diario:4018,2016-03-16,216,,6,128446,
CSS,Poder Ejecutivo promulga.  Ley Nro:  19376,2016-03-18,217,,6,128446,PROMULGA_PE
CRR,Recepción por parte de Archivo.  Folios: 27,2016-07-14,218,,6,128446,PASE_ARCHIVO
CSS,(Auto insertado) Entrada a CSS,2016-03-02,219,,6,128446,CAMARA_ENTRADA
CRR,(Auto insertado) Entrada a CRR,2016-03-16,220,,6,128446,CAMARA_ENTRADA
CSS,Entrada a Cámara de Senadores.,2015-07-14,221,,6,125462,CAMARA_ENTRADA
CSS,Se aprueba Resolución. Tomo:537 Página:0 Diario:25,2015-07-14,222,,6,125462,CAMARA_APRUEBA
CSS,"Se aprueba Resolución. Tomo:541 Página:236 Diario:33          Varios señores Senadores mocionan para que se incluya en el primer punto del orden del día de la sesión del día miércoles 9 de setiembre de 2015.-
Se vota afirmativamente (23 en 24).-",2015-09-01,223,,6,125462,CAMARA_APRUEBA
CSS,"Discusión. Tomo:541 Página:315 Diario:36          Intervenciones: Heber, Luis Alberto  Pag. ini:321 Pag. fin:321
Larrañaga, Jorge  Pag. ini:315 Pag. fin:317
Larrañaga, Jorge  Pag. ini:321 Pag. fin:321
Martínez Huelmo, Rubén  Pag. ini:317 Pag. fin:318
Michelini, Rafael  Pag. ini:320 Pag. fin:321
Mieres, Pablo  Pag. ini:318 Pag. fin:318
Montaner, Martha  Pag. ini:318 Pag. fin:320",2015-09-09,224,197.0,6,125462,CAMARA_DISCUSION
